title,company,experience,salary,locations,description,industry,department,employment_type,skills,scraped_at
Business Advisor - C,Capgemini,2 - 5 years,Not Disclosed,['Noida'],"Business Advisors shape the vision and strategy with the client, understand the needs of the users/stakeholders, carry out an elicitation of processes, data and capabilities and derive the target processes and the business requirements for the current and future solution.\n\n\nJob Description - Grade Specific\nDefines the methods and the business analysis framework for the business analysis work to be carried out in their project/program together with the client. Additionally performs requirements elicitation and modelling. Performs leadership activities within the project and beyond.\n\n\nSkills (competencies)\nAbstract Thinking\nActive Listening\nAgile (Software Development Framework)\nAnalytical Thinking\nBacklog Grooming\nBusiness Architecture Modeling\nBusiness Process Modeling (e.g. BPMN)\nChange Management\nCoaching\nCollaboration\nCommercial Acumen\nConceptual Data Modeling\nConflict Management\nConfluence\nCritical Thinking\nCxO Conversations\nData Analysis\nData Requirements Management\nDecision-Making\nEmotional Intelligence\nEnterprise Architecture Modelling\nFacilitation\nFunctional IT Architecture Modelling\nGiving Feedback\nGoogle Cloud Platform (GCP) (Cloud Platform)\nInfluencing\nInnovation\nJira\nMediation\nMentoring\nMicrosoft Office\nMotivation\nNegotiation\nNetworking\nPower BI\nPresentation skills\nPrioritization\nProblem Solving\nProject Governance\nProject Management\nProject Planning\nQlik\nRelationship-Building\nRequirements Gathering\nRisk Management\nScope Management\nSQL\nStakeholder Management\nStory Mapping\nStorytelling\nStrategic Management\nStrategic tThinking\nSWOT Analysis\nSystems Requirement Analysis (or Management)\nTableau\nTrusted Advisor\nUI-Design / Wireframing\nUML\nUser Journey\nUser Research\nVerbal Communication\nWritten Communication",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'power bi', 'sql', 'tableau', 'agile', 'risk management', 'qlikview development', 'business advisory', 'presentation skills', 'data warehousing', 'networking', 'swot analysis', 'qlikview', 'qlik nprinting', 'story writing', 'data modeling', 'stakeholder management', 'jira']",2025-07-01 05:11:08
Business Advisor - A,Capgemini,2 - 5 years,Not Disclosed,['Noida'],"Business Advisors shape the vision and strategy with the client, understand the needs of the users/stakeholders, carry out an elicitation of processes, data and capabilities and derive the target processes and the business requirements for the current and future solution.\n\n\nJob Description - Grade Specific\nPerforms analysis of processes, systems, data and business information and research, and builds up domain knowledge.\n\n\nSkills (competencies)\nAbstract Thinking\nActive Listening\nAgile (Software Development Framework)\nAnalytical Thinking\nBacklog Grooming\nBusiness Architecture Modeling\nBusiness Process Modeling (e.g. BPMN)\nChange Management\nCoaching\nCollaboration\nCommercial Acumen\nConceptual Data Modeling\nConflict Management\nConfluence\nCritical Thinking\nCxO Conversations\nData Analysis\nData Requirements Management\nDecision-Making\nEmotional Intelligence\nEnterprise Architecture Modelling\nFacilitation\nFunctional IT Architecture Modelling\nGiving Feedback\nGoogle Cloud Platform (GCP) (Cloud Platform)\nInfluencing\nInnovation\nJira\nMediation\nMentoring\nMicrosoft Office\nMotivation\nNegotiation\nNetworking\nPower BI\nPresentation skills\nPrioritization\nProblem Solving\nProject Governance\nProject Management\nProject Planning\nQlik\nRelationship-Building\nRequirements Gathering\nRisk Management\nScope Management\nSQL\nStakeholder Management\nStory Mapping\nStorytelling\nStrategic Management\nStrategic tThinking\nSWOT Analysis\nSystems Requirement Analysis (or Management)\nTableau\nTrusted Advisor\nUI-Design / Wireframing\nUML\nUser Journey\nUser Research\nVerbal Communication\nWritten Communication",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'power bi', 'sql', 'tableau', 'agile', 'risk management', 'qlikview development', 'business advisory', 'presentation skills', 'data warehousing', 'networking', 'swot analysis', 'qlikview', 'qlik nprinting', 'story writing', 'data modeling', 'stakeholder management', 'jira']",2025-07-01 05:11:10
Business Advisor - A,Capgemini,2 - 5 years,Not Disclosed,['Noida'],"Business Advisors shape the vision and strategy with the client, understand the needs of the users/stakeholders, carry out an elicitation of processes, data and capabilities and derive the target processes and the business requirements for the current and future solution.\n\n\nJob Description - Grade Specific\nPerforms analysis of processes, systems, data and business information and research, and builds up domain knowledge.\n\n\nSkills (competencies)\nAbstract Thinking\nActive Listening\nAgile (Software Development Framework)\nAnalytical Thinking\nBacklog Grooming\nBusiness Architecture Modeling\nBusiness Process Modeling (e.g. BPMN)\nChange Management\nCoaching\nCollaboration\nCommercial Acumen\nConceptual Data Modeling\nConflict Management\nConfluence\nCritical Thinking\nCxO Conversations\nData Analysis\nData Requirements Management\nDecision-Making\nEmotional Intelligence\nEnterprise Architecture Modelling\nFacilitation\nFunctional IT Architecture Modelling\nGiving Feedback\nGoogle Cloud Platform (GCP) (Cloud Platform)\nInfluencing\nInnovation\nJira\nMediation\nMentoring\nMicrosoft Office\nMotivation\nNegotiation\nNetworking\nPower BI\nPresentation skills\nPrioritization\nProblem Solving\nProject Governance\nProject Management\nProject Planning\nQlik\nRelationship-Building\nRequirements Gathering\nRisk Management\nScope Management\nSQL\nStakeholder Management\nStory Mapping\nStorytelling\nStrategic Management\nStrategic tThinking\nSWOT Analysis\nSystems Requirement Analysis (or Management)\nTableau\nTrusted Advisor\nUI-Design / Wireframing\nUML\nUser Journey\nUser Research\nVerbal Communication\nWritten Communication",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'power bi', 'sql', 'tableau', 'agile', 'risk management', 'qlikview development', 'business advisory', 'presentation skills', 'data warehousing', 'networking', 'swot analysis', 'qlikview', 'qlik nprinting', 'story writing', 'data modeling', 'stakeholder management', 'jira']",2025-07-01 05:11:12
Business Advisor - A,Capgemini,2 - 5 years,Not Disclosed,['Noida'],"Business Advisors shape the vision and strategy with the client, understand the needs of the users/stakeholders, carry out an elicitation of processes, data and capabilities and derive the target processes and the business requirements for the current and future solution.\n\n\nJob Description - Grade Specific\nPerforms analysis of processes, systems, data and business information and research, and builds up domain knowledge.\n\n\nSkills (competencies)\nAbstract Thinking\nActive Listening\nAgile (Software Development Framework)\nAnalytical Thinking\nBacklog Grooming\nBusiness Architecture Modeling\nBusiness Process Modeling (e.g. BPMN)\nChange Management\nCoaching\nCollaboration\nCommercial Acumen\nConceptual Data Modeling\nConflict Management\nConfluence\nCritical Thinking\nCxO Conversations\nData Analysis\nData Requirements Management\nDecision-Making\nEmotional Intelligence\nEnterprise Architecture Modelling\nFacilitation\nFunctional IT Architecture Modelling\nGiving Feedback\nGoogle Cloud Platform (GCP) (Cloud Platform)\nInfluencing\nInnovation\nJira\nMediation\nMentoring\nMicrosoft Office\nMotivation\nNegotiation\nNetworking\nPower BI\nPresentation skills\nPrioritization\nProblem Solving\nProject Governance\nProject Management\nProject Planning\nQlik\nRelationship-Building\nRequirements Gathering\nRisk Management\nScope Management\nSQL\nStakeholder Management\nStory Mapping\nStorytelling\nStrategic Management\nStrategic tThinking\nSWOT Analysis\nSystems Requirement Analysis (or Management)\nTableau\nTrusted Advisor\nUI-Design / Wireframing\nUML\nUser Journey\nUser Research\nVerbal Communication\nWritten Communication",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'power bi', 'sql', 'tableau', 'agile', 'risk management', 'qlikview development', 'business advisory', 'presentation skills', 'data warehousing', 'networking', 'swot analysis', 'qlikview', 'qlik nprinting', 'story writing', 'data modeling', 'stakeholder management', 'jira']",2025-07-01 05:11:15
DWS COO Division Business Manager - Cost Mgmt. & Analytics,Deutsche Bank,2 - 5 years,Not Disclosed,['Pune'],"Role Description\n\nThe DWS COO Cost management & Transformation Team is an essential driver of the DWS strategy.\n\nOur responsibilities include:\n\nShaping and executing the COO transformation agenda for DWS Group\nOversight and involvement in overall strategic internal cost projects\nManagement of strategic internal cost transformation programmes\nClosely working with Business COOs, Finance, Human Resources to jointly achieve the strategic objectives of DWS\nLeading cross function working groups towards a common strategic goal\nAdvising key stakeholders on cost savings and initiatives\nContributing to DWS's cost governance program to achieve annual cost targets\n\nWe continue to invest and build a team of visionary talent who will ensure we thrive in this period of unprecedented change for the industry. It means hiring the right people and giving them the training, freedom and opportunity they need to do pioneering work.\n\nAs a Technology Initiative Management PMO within DWS COo you will be responsible for overseeing and administering a portfolio of initiatives which are originated from a variety of sources both within and external to DWS. You will need to have a collaborative mind-set and enjoy partnering closely with CIO Domain representatives, Central Technology Infrastructure and other resources to align, drive and support strategic solutions. You will support and develop the teams tracking and reporting activities. Our teams are creative, collaborative, innovative and passionate with a strong desire to make an impact.\n\nYour key responsibilities\n\nCollaborate with CIOs, Portfolio Owners, Domain Architects and Application Owners to define, capture and track the implementation of technology initiatives for which DWS needs to have an active involvement to deliver benefit\nCollaborate with Infrastructure Estate Managers, Tech Roadmap Compliance, TDI, and Cloud teams to understand and direct plans that align with broad organizational goals and objectives\nDesign and deliver management reporting that communicates the status and progress of initiatives up to the management board level\nUnderstand and manage the structure of application ownership/alignment within DWS business areas\nUnderstand the application decommission process and assist and drive the decommission of the legacy app estate in DWS Technology\nOversee and maintain a high quality of data in the application inventory system, NAR, as IT Application Inventory Representative\nEngage with key stakeholders across the DWS organization to drive forward application compliance and cost saving initiatives\nContribute to the analysis and identification of RTB save opportunities\nDesign, create and maintain data driven analytics utilizing a variety of sources as basis for cost management initiatives\nTake ownership of specific optimization streams of work\nCreate strategic solutions that consider the risk, benefits and conflicts of the situation\nFacilitate across teams and networks to generate well-considered solutions\nBe a visible and positive Application Estate manager who inspires trust and confidence\n\nYour skills and experience\n\nBachelors Degree in Computer Science or suitable industry experience\nStrong and demonstrable project management skills\nProven ability to work effectively as part of a team in addition to the ability to act proactively and drive change and direction\nVery good data analysis and presentation skills\nAbility to network effectively to build relationships\nAbility to effectively deliver results in environments or projects that are nonlinear, fast-paced, and often characterized by incomplete information delivering timely and comprehensive output\nFamiliarity with agile software development processes\nExperience with Enterprise Architecture would be highly beneficial",Industry Type: Investment Banking / Venture Capital / Private Equity,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'data analysis', 'presentation skills', 'enterprise architecture', 'agile software development', 'c#', 'css', 'business analysis', 'business analytics', 'business intelligence', 'javascript', 'jquery', 'sql', 'java', 'git', 'scrum', 'html', 'agile', 'jira', 'agile methodology']",2025-07-01 05:11:17
Business Advisor - B,Capgemini,2 - 5 years,Not Disclosed,['Noida'],"Business Advisors shape the vision with the client, understand the needs of the users/stakeholders, carry out an elicitation of processes, data and capabilities and derive the target processes and the business requirements for the current and future solution.\n\n\nJob Description - Grade Specific\nConducts appropriate meetings/workshops to elicit/understand and document the business requirements using their domain expertise. In addition, may also produce process and data models of the current and/or future state.\n\n\nSkills (competencies)\nAbstract Thinking\nActive Listening\nAgile (Software Development Framework)\nAnalytical Thinking\nBacklog Grooming\nBusiness Architecture Modeling\nBusiness Process Modeling (e.g. BPMN)\nChange Management\nCoaching\nCollaboration\nCommercial Acumen\nConceptual Data Modeling\nConflict Management\nConfluence\nCritical Thinking\nCxO Conversations\nData Analysis\nData Requirements Management\nDecision-Making\nEmotional Intelligence\nEnterprise Architecture Modelling\nFacilitation\nFunctional IT Architecture Modelling\nGiving Feedback\nGoogle Cloud Platform (GCP) (Cloud Platform)\nInfluencing\nInnovation\nJira\nMediation\nMentoring\nMicrosoft Office\nMotivation\nNegotiation\nNetworking\nPower BI\nPresentation skills\nPrioritization\nProblem Solving\nProject Governance\nProject Management\nProject Planning\nQlik\nRelationship-Building\nRequirements Gathering\nRisk Management\nScope Management\nSQL\nStakeholder Management\nStory Mapping\nStorytelling\nStrategic Management\nStrategic tThinking\nSWOT Analysis\nSystems Requirement Analysis (or Management)\nTableau\nTrusted Advisor\nUI-Design / Wireframing\nUML\nUser Journey\nUser Research\nVerbal Communication\nWritten Communication",Industry Type: IT Services & Consulting,Department: Data Science & Analytics,"Employment Type: Full Time, Permanent","['project management', 'power bi', 'sql', 'tableau', 'agile', 'risk management', 'qlikview development', 'business advisory', 'presentation skills', 'data warehousing', 'networking', 'swot analysis', 'qlikview', 'qlik nprinting', 'story writing', 'data modeling', 'stakeholder management', 'jira']",2025-07-01 05:11:20
Graduate Engineer Trainee - Supply Chain Management,Greencell Mobility,0 - 1 years,Not Disclosed,['New Delhi'],"Role & responsibilities\nSupply Chain Strategy: Develop and implement supply chain strategies that align with business objectives.\nProcurement Management: Source, negotiate, and manage supplier relationships to ensure cost-effectiveness, quality, and timely delivery.\nInventory Control: Monitor and manage inventory levels to minimize holding costs while meeting production and customer needs.\nLogistics Coordination: Oversee transportation and logistics to ensure timely and cost-effective delivery of products.\nProcess Optimization: Identify and implement process improvements to enhance supply chain efficiency and reduce waste.\nRisk Management: Identify risks within the supply chain and develop contingency plans to mitigate potential disruptions.\nData Analysis: Analyze supply chain performance metrics to drive data-informed decisions and continuous improvement.\nCompliance: Ensure all supply chain activities comply with regulatory and ethical standards.\nTeam Leadership: Lead, mentor, and develop a team of supply chain professionals to achieve departmental and organizational goals.\n\nPreferred candidate profile\n\nBachelors degree in Supply Chain Management, Business Administration, or a related field.\nStrong knowledge of supply chain processes, ERP systems, and inventory management tools.\nExcellent analytical, problem-solving, and decision-making skills.\nProficient in tools like SAP, Oracle, or other supply chain software.\nStrong communication and negotiation skills.\nAbility to work effectively in a fast-paced, dynamic environment.\n\nPerks and benefits",Industry Type: Automobile (Electric Vehicle (EV)),Department: Procurement & Supply Chain,"Employment Type: Full Time, Permanent","['Procurement', 'Strategic Purchasing', 'Electric Vehicle', 'Supply Chain Management', 'Strategic Sourcing', 'Material Procurement', 'Procurement Planning', 'Global Sourcing']",2025-07-01 05:11:22
Graduate Engineer Trainee - Supply Chain Management,Greencell Mobility,0 - 1 years,Not Disclosed,['Mumbai Suburban'],"Role & responsibilities\nSupply Chain Strategy: Develop and implement supply chain strategies that align with business objectives.\nProcurement Management: Source, negotiate, and manage supplier relationships to ensure cost-effectiveness, quality, and timely delivery.\nInventory Control: Monitor and manage inventory levels to minimize holding costs while meeting production and customer needs.\nLogistics Coordination: Oversee transportation and logistics to ensure timely and cost-effective delivery of products.\nProcess Optimization: Identify and implement process improvements to enhance supply chain efficiency and reduce waste.\nRisk Management: Identify risks within the supply chain and develop contingency plans to mitigate potential disruptions.\nData Analysis: Analyze supply chain performance metrics to drive data-informed decisions and continuous improvement.\nCompliance: Ensure all supply chain activities comply with regulatory and ethical standards.\nTeam Leadership: Lead, mentor, and develop a team of supply chain professionals to achieve departmental and organizational goals.\n\nPreferred candidate profile\n\nBachelors degree in Supply Chain Management, Business Administration, or a related field.\nStrong knowledge of supply chain processes, ERP systems, and inventory management tools.\nExcellent analytical, problem-solving, and decision-making skills.\nProficient in tools like SAP, Oracle, or other supply chain software.\nStrong communication and negotiation skills.\nAbility to work effectively in a fast-paced, dynamic environment.\n\nPerks and benefits",Industry Type: Automobile (Electric Vehicle (EV)),Department: Procurement & Supply Chain,"Employment Type: Full Time, Permanent","['Procurement', 'Strategic Purchasing', 'Electric Vehicle', 'Supply Chain Management', 'Strategic Sourcing', 'Material Procurement', 'Procurement Planning', 'Global Sourcing']",2025-07-01 05:11:24
Branch Business Manager -Home Loan,Muthoot FinCorp (MFL),4 - 10 years,Not Disclosed,['Rajnandgaon'],Role Profile\nRole Title: Branch Business Manager-HL\nROLE SPECIFICATION\nRole Title\nBranch Business Manager-HL\nReports To\nCluster Business Manager\nCompany,,,,"['Training', 'Data analysis', 'Interpersonal skills', 'Team management', 'Mortgage loans', 'Compliance', 'Legal', 'Manager Technology', 'Risk management', 'Auditing']",2025-07-01 05:11:27
State Business Manager - Home loan,Muthoot FinCorp (MFL),10 - 15 years,Not Disclosed,"['Bhopal', 'Jabalpur']","This role is responsible for driving business growth, managing sales teams, and ensuring timely collections in their assigned region\nORGANIZATIONAL CHART\n\nZonal Business Manager\nState Business Manager\n\nKEY RESPONSIBILITIES",,,,"['Administration', 'Data analysis', 'Interpersonal skills', 'Team management', 'Financial analysis', 'Legal', 'Management', 'Risk management', 'Auditing', 'Cbm']",2025-07-01 05:11:29
Business Analyst_Chennai,Muthoot FinCorp (MFL),8 - 15 years,Not Disclosed,['Chennai'],"Location: Chennai\nJob Type: Permanent\nJob Summary:\nWe are seeking an experienced Business Analyst to join our team, focusing on banking and NBFC projects. The ideal candidate will have a strong background in financial services, excellent analytical skills, and the ability to drive innovative business solutions that meet stakeholder needs and align with current market trends and future perspectives.\nKey Responsibilities:",,,,"['Computer science', 'Data analysis', 'NBFC', 'Project management', 'Analytical', 'Project planning', 'Business solutions', 'Financial services', 'Monitoring', 'SQL']",2025-07-01 05:11:32
State Business Manager - Home Loans,Muthoot FinCorp (MFL),10 - 15 years,Not Disclosed,['Lucknow'],"This role is responsible for driving business growth, managing sales teams, and ensuring timely collections in their assigned region\nKEY RESPONSIBILITIES\nBusiness growth and development\nGenerate high-quality business, analyze market dynamics, and identify opportunities for growth\nTeam Management\nLead, motivate, and manage a team of Cluster Heads ,BBM & FOS to ensure they meet their targets",,,,"['Administration', 'Data analysis', 'Interpersonal skills', 'Team management', 'Financial analysis', 'Legal', 'Management', 'Risk management', 'Auditing', 'Cbm']",2025-07-01 05:11:34
Branch Business Manager - Home Loan,Muthoot FinCorp (MFL),5 - 10 years,Not Disclosed,"['Ahmedabad', 'Surat']",Role Profile\nRole Title: Branch Business Manager-HL\nROLE SPECIFICATION\nRole Title\nBranch Business Manager-HL\nReports To\nCluster Business Manager\nCompany,,,,"['Training', 'Data analysis', 'Interpersonal skills', 'Team management', 'Mortgage loans', 'Compliance', 'Legal', 'Manager Technology', 'Risk management', 'Auditing']",2025-07-01 05:11:37
State Business Manager - Home Loans,Muthoot FinCorp (MFL),10 - 15 years,Not Disclosed,['New Delhi'],"This role is responsible for driving business growth, managing sales teams, and ensuring timely collections in their assigned region KEY RESPONSIBILITIES Business growth and development Generate high-quality business, analyze market dynamics, and identify opportunities for growth Team Management Lead, motivate, and manage a team of Cluster Heads ,BBM & FOS to ensure they meet their targets Branch Administration Oversee branch administration and infrastructure Sales development Develop and execute sales strategies, build relationships with builders, developers, and local authorities, and facilitate smooth sales closure Compliance Ensure compliance with regulatory requirements and implement effective risk management strategies Stakeholder Engagement Collaborate with Technical, Legal, Audit, Finance, IT and Operations KEY CHALLENGES Technology KEY DECISIONS TAKEN With respect to ROI, CBM can approve 0 5% deviation KEY INTERACTIONS Internal Stakeholders External Stakeholders Credit Legal Technical Audit Operations Customers DSA External Legal team TEAL MAATRUM (legal & technical) KEY ROLE DIMENSIONS Geographical Coverage- No of Direct Reportees- Total Team Size - Portfolio - Cluster (entire south & north- TN) 27-30 200 -250 350-400 Cr KEY SKILLS & BEHAVIOURAL ATTRIBUTES Strong understanding of the Branch business, & local Geographical Market Market principles, practices and current business trends Knowledge of business mortgage loans, products, processes, and regulations Ability to manage multiple priorities and be able to handle deadlines Knowledge upgrading on latest regulatory norms Knowledge in financial analysis & knowledge in data analysis Good communication and interpersonal skills Good in collaboration with internal & external partners Leadership Skills Attract and retain good talent for key roles through training & mentoring EDUCATION / EXPERIENCE Minimum Qualification: Any Graduate / postgraduate Nature of Experience: 10+ Years Experience in similar industry",,,,"['Administration', 'Data analysis', 'Interpersonal skills', 'Team management', 'Financial analysis', 'Legal', 'Management', 'Risk management', 'Auditing', 'Cbm']",2025-07-01 05:11:39
State Business Manager - Home Loan,Muthoot FinCorp (MFL),10 - 15 years,Not Disclosed,"['Mumbai', 'Ghaziabad', 'New Delhi', 'Hyderabad', 'Jaipur']","This role is responsible for driving business growth, managing sales teams, and ensuring timely collections in their assigned region KEY RESPONSIBILITIES Business growth and development Generate high-quality business, analyze market dynamics, and identify opportunities for growth Team Management Lead, motivate, and manage a team of Cluster Heads ,BBM & FOS to ensure they meet their targets Branch Administration Oversee branch administration and infrastructure Sales development Develop and execute sales strategies, build relationships with builders, developers, and local authorities, and facilitate smooth sales closure Compliance Ensure compliance with regulatory requirements and implement effective risk management strategies Stakeholder Engagement Collaborate with Technical, Legal, Audit, Finance, IT and Operations KEY CHALLENGES Technology KEY DECISIONS TAKEN With respect to ROI, CBM can approve 0 5% deviation KEY INTERACTIONS Internal Stakeholders External Stakeholders Credit Legal Technical Audit Operations Customers DSA External Legal team TEAL MAATRUM (legal & technical) KEY ROLE DIMENSIONS Geographical Coverage- No of Direct Reportees- Total Team Size - Portfolio - Cluster (entire state) 27-30 200 -250 350-400 Cr KEY SKILLS & BEHAVIOURAL ATTRIBUTES Strong understanding of the Branch business, & local Geographical Market Market principles, practices and current business trends Knowledge of business mortgage loans, products, processes, and regulations Ability to manage multiple priorities and be able to handle deadlines Knowledge upgrading on latest regulatory norms Knowledge in financial analysis & knowledge in data analysis Good communication and interpersonal skills Good in collaboration with internal & external partners Leadership Skills Attract and retain good talent for key roles through training & mentoring EDUCATION / EXPERIENCE Minimum Qualification: Any Graduate / postgraduate Nature of Experience: 10+ Years Experience in similar industry",,,,"['Administration', 'Data analysis', 'Interpersonal skills', 'Team management', 'Financial analysis', 'Legal', 'Management', 'Risk management', 'Auditing', 'Cbm']",2025-07-01 05:11:41
State Business Manager - Home Loans,Muthoot FinCorp (MFL),10 - 15 years,Not Disclosed,['Coimbatore'],"ROLE SUMMARY This role is responsible for driving business growth, managing sales teams, and ensuring timely collections in their assigned region KEY RESPONSIBILITIES Business growth and development Generate high-quality business, analyze market dynamics, and identify opportunities for growth Team Management Lead, motivate, and manage a team of Cluster Heads ,BBM & FOS to ensure they meet their targets Branch Administration Oversee branch administration and infrastructure Sales development Develop and execute sales strategies, build relationships with builders, developers, and local authorities, and facilitate smooth sales closure Compliance Ensure compliance with regulatory requirements and implement effective risk management strategies Stakeholder Engagement Collaborate with Technical, Legal, Audit, Finance, IT and Operations KEY CHALLENGES Technology KEY DECISIONS TAKEN With respect to ROI, CBM can approve 0 5% deviation KEY INTERACTIONS Internal Stakeholders External Stakeholders Credit Legal Technical Audit Operations Customers DSA External Legal team TEAL MAATRUM (legal & technical) KEY ROLE DIMENSIONS Geographical Coverage- No of Direct Reportees- Total Team Size - Portfolio - Cluster (entire south & north- TN) 27-30 200 -250 350-400 Cr KEY SKILLS & BEHAVIOURAL ATTRIBUTES Strong understanding of the Branch business, & local Geographical Market Market principles, practices and current business trends Knowledge of business mortgage loans, products, processes, and regulations Ability to manage multiple priorities and be able to handle deadlines Knowledge upgrading on latest regulatory norms Knowledge in financial analysis & knowledge in data analysis Good communication and interpersonal skills Good in collaboration with internal & external partners Leadership Skills Attract and retain good talent for key roles through training & mentoring EDUCATION / EXPERIENCE Minimum Qualification: Any Graduate / postgraduate Nature of Experience: 10+ Years Experience in similar industry",,,,"['Administration', 'Data analysis', 'Interpersonal skills', 'Team management', 'Financial analysis', 'Legal', 'Management', 'Risk management', 'Auditing', 'Cbm']",2025-07-01 05:11:44
PORTFOLIO ANALYTICS - SECURED & UNSECURED LENDING BUSINESS,Muthoot FinCorp (MFL),7 - 10 years,Not Disclosed,['Chennai'],Roles and Responsibilities\nParticipate in business analysis activities to gather required reporting and dashboard requirements.\nClosely work with Zonal Head and Branch team for data management\nParticipate with other specialist to convert legacy reports to BI solutions or central reporting system.\nTransition developed reports and dashboards to the Operations & Support team.,,,,"['Data analysis', 'Excel', 'Networking', 'Data management', 'Business analysis', 'Bfsi', 'NBFC', 'MIS', 'Management', 'Analytics']",2025-07-01 05:11:46
BUSINESS PROCESS & POLICY MANAGEMENT,Muthoot FinCorp (MFL),5 - 10 years,Not Disclosed,['Chennai'],"Business Process and Policy Management\nThe candidate must have the following skill set:\nEnsure Business Rules, work instructions, process flow and policies are maintained\nas per BPM (Business Process Management) standard and are aligned with\nOrganizations strategic goals.\nPossess clear understanding on End-to-End NBFC Organizations value chain and\nsupporting functions.\nLead Implementation of effective Policy or Process governance .",,,,"['Process design', 'Automation', 'Change management', 'Kaizen', 'Process improvement', 'Business strategy', 'Customer service', 'Risk management', 'Monitoring', 'Business operations']",2025-07-01 05:11:48
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Kuchaman'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:11:51
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Andheri'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:11:53
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Delhi / NCR'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:11:55
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Tollygunge'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:11:58
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Kottayam'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:00
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Sangli'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:02
