title,company,experience,salary,location,description,industry,skills,scraped_at
Assistant Manager / Deputy Manager – Data Analyst,Bosch India,4-6 Years,,Bengaluru,"Data collection and preprocessing: Gather, clean, and preprocess large datasets from various sources, ensuring data quality, consistency, and accuracy.\nML analysis and modeling: Apply ML techniques and algorithms to analyze data, build predictive models, and identify patterns and trends that can drive actionable insights.\nData visualization: Create compelling data visualizations, dashboards, and reports using visualization tools (such as Tableau, Power BI, or Python libraries) to effectively communicate data-driven insights to stakeholders.\nData management: Develop and implement data management strategies, including data cleansing, transformation, and integration, to ensure data integrity, accessibility, and availability.\nStatistical analysis: Conduct statistical analysis, hypothesis testing, and data mining techniques to uncover meaningful insights and trends in complex datasets.\nPerformance monitoring: Monitor and evaluate the performance of ML models, identify areas for improvement, and provide recommendations to optimize model accuracy and efficiency.\nData-driven decision-making: Collaborate with business stakeholders to define KPIs, develop data-driven strategies, and provide insights that contribute to informed decision-making.\nDocumentation and reporting: Document data analysis methodologies, findings, and insights in clear and concise reports, presentations, and documentation for both technical and non-technical audiences.\nContinuous learning: Stay updated with the latest trends and advancements in ML, data management, visualization techniques, and actively seek opportunities to enhance your skills and knowledge by keeping regular connects with universities on these topics.\nSeamlessly collaborate across the Sales & Marketing organization and other departments to develop and execute Analytical projects\nQualifications\nEducation: Bachelor's degree in Computer Science, Data Science, Statistics, Mathematics, or a related field. A master's degree is a plus\nExperience:4-6 yearsof experience of professional data science. 2-3 years (in case of a Masters degree holder)\nKnow-How: Extensive know-how of Python, (R is a plus) and in object-oriented programming languages with high code quality (Clean Code). Proven track record in machine learning, neural networks, pattern analysis, time series forecasting, data analysis as well as data-pipeline technologies (e.g., Kubernetes, Docker, NoSQL-Databases, Workflow-Engine). Strong experience with data visualization tools and libraries, such as Tableau, Power BI, Matplotlib, or Plotly. Solid understanding of statistics; knowledge of Cloud Technologies (ideally Microsoft Azure) and SQL are beneficial\nLanguages: Fluent in English, written and spoken. Good communication and presentation skills\nOrganizational skills, with the ability to handle multiple initiatives simultaneously\nAbility to work independently, manage teams, partners, Interns and be part of a team\nIf you are passionate about data analysis, ML, and data visualization and have the required experience and skills, we invite you to apply for this exciting opportunity. Join our team and make a significant impact by leveraging data to drive strategic decision-making and contribute to the organization's success.\nAdditional Information\nWill be part of a dynamic and passionate team who are responsible to shape the strategy of Bosch's Mobility Business in India.\nWe are an equal opportunity employer and are seeking diversity in all aspects\nOpportunity to work with Global marketing and strategy teams of Bosch","Industrial Manufacturing, Mechanical Design, Manufacturing","['Neural Network', 'python', 'Machine Learning']",2025-06-12 15:20:46
Data Analyst Engineer,KPIT Technologies Limited,3-4 Years,,Bengaluru,"Job Description: Engineer - Powertrain SW Development\nDepartment: RD/CEP - Powertrain Data Analytics\nJob Area: Engineer - Powertrain SW Development\nQualification: Bachelor's degree in Electronics, Electrical, Mechatronics, Embedded Systems, or Instrumentation Engineering\nExperience: 3 to 4 years\nWork Location: Bangalore (Only)\nMandatory Skills:\nDevelopment experience with:\no Python (Mandatory)\no R (M)\no SQL (M)\no Matlab (M)\nWork experience in advance statistical analysis/modeling/data mining/Machine Learning (M)\nStatistical modeling (Regression, Classification, Time-series forecasting) / Machine Learning / Text Mining / Optimization / Visualization (M)\nGerman Language and knowledge of German culture is an added advantage\nJob Responsibilities:\n1. Individual contributor role with 3-4 years of experience in software design and development using the above skills.\n2. Analyze data, develop solutions using available tools, and create, analyze, and maintain explanatory/predictive statistical models.\n3. Coordinate with different Subject Matter Experts (SMEs) to explore data extraction approaches and roadmap analysis milestones.\n4. Develop and maintain working relationships with key customer stakeholders.\n5. Ability to work with data, moving it from databases or APIs, through transformations, to models, and into human-readable forms (e.g., ROC curves, Excel charts, maps, d3 visualizations, Tableau, etc.).",Software,"['Mechatronics', 'Data Analyst Engineer', 'Data Analytics', 'Sql']",2025-06-12 15:20:58
Data Analyst - Sr. Software Engineer,KPIT Technologies Limited,3-7 Years,,Bengaluru,"Keywords:Statistical analysis, Data Visualization, Dashboards, Root Cause Analysis, EDA Exploratory Data analysis\nDescription:A data analyst who can fetch required data from field vehicle data tables and analyze as per the use cases by using various data visualization techniques\nResponsibilities:\nAnalysis of field car data of e motors\nUsage of different data pipelines and get required data\nData cleaning and plausibility checks\nStatistical analysis as per the requirement\nBuild and maintain dashboards\nCollaborating with Global stakeholders and Product owners\nSkills/Qualifications/Experience:\nBachler's or Master's degree in any STEM disciplines\nMicrosoft Azure\nStatistics\nPython\nTableau\nSQL\nOptional skills (good to have) Databricks, Power BI, Machine Learning, Automotive Powertrain domain knowledge\nSoft Skills: Excellent written and verbal communication skills, Flexible, Self-driven, Team Player",Software,"['Data Analyst - Sr. Software Engineer', 'Root Cause Analysis', 'Eda']",2025-06-12 15:21:02
Data Analyst - Sr. Software Engineer,KPIT Technologies Limited,3-7 Years,,Bengaluru,"Keywords:Statistical analysis, Data Visualization, Dashboards, Root Cause Analysis, EDA Exploratory Data analysis\nDescription:A data analyst who can fetch required data from field vehicle data tables and analyze as per the use cases by using various data visualization techniques\nResponsibilities:\nAnalysis of field car data of e motors\nUsage of different data pipelines and get required data\nData cleaning and plausibility checks\nStatistical analysis as per the requirement\nBuild and maintain dashboards\nCollaborating with Global stakeholders and Product owners\nSkills/Qualifications/Experience:\nBachler's or Master's degree in any STEM disciplines\nMicrosoft Azure\nStatistics\nPython\nTableau\nSQL\nOptional skills (good to have) Databricks, Power BI, Machine Learning, Automotive Powertrain domain knowledge\nSoft Skills: Excellent written and verbal communication skills, Flexible, Self-driven, Team Player",Software,"['Data Analyst - Sr. Software Engineer', 'Root Cause Analysis', 'Eda']",2025-06-12 15:21:03
DATA ANALYST - MEDICAL AFFAIRS,Lilly,7-9 Years,,"Bengaluru, India","Position Description:\nThe purpose of this role is to serve as a trusted partner with Business Unit Medical Affairs and Internal Global Medical Affairs Organization (GMAO) teams to lead creation of high-quality data reporting and visualization support that can drive better customer experience and business impact. This role will champion our self-service reporting strategy and would play a key role in helping us automate and create scalable frameworks for our reporting and analytics. We are looking for a hands-on person who can help expand our analytics & reporting capabilities and drive business-critical initiatives.\nKey Objectives/Deliverables:\nKnow Lilly TA business and our internal business partners.\nBuild and exhibit deep expertise on available data sets and supports data enabled decision making by developing data lakes, insights, reporting & visualization\nExecute and monitor operations tasks to ensure timely availability of data in a reporting / dashboard structure to the business.\nPerform thorough data validations to ensure data quality\nRespond to queries from internal stakeholders\nConsistently meet operations SLAs\nPerform incident resolution and root cause analysis to support data and reporting operations\nConsistent delivery of high quality, timely and insightful reports to enable stakeholders and senior leadership to take key decisions\nDevelop and publish regularly, different execution dashboard as per the business roadmap & requirements\nDescriptive analytics and visualization to provide data-based insights on planning, execution and outcomes\nDemonstrate deep understanding of information and material flows, processes, procedures, systems, and methods\nDemonstrate understanding of internal business partnersu2019 people, processes, and technology\nPartner and collaborate with other site-level teams to identify synergies and implementation of best practices\nTechnical Skills\nExpertise in writing and debugging efficient SQL queries.\nStrong experience in data visualization tools - Power BI or Tableau (Power BI preferred) u2013 Should be able to independently design and develop dashboards as per business requirement.\nAdvanced MS-office skills (MS-Excel and MS-PowerPoint)\nCoding: SQL mandatory and one of R, Python would be good to have\nAnalytical Skills\nExperience in business analytics\nData cleaning and preparation skill (database querying, descriptive statistics)\nProblem solving skills and lateral thinking ability and an eye for detail\nEducational Requirements:\nBacheloru2019s or Masteru2019s degree in sciences or quantitative discipline i.e. Finance, Econometrics, Statistics, Engineering or Computer Sciences\nAdditional Preferences:\nAt least 7-9 years of evolving experience in data management, pharma market intelligence, performance reporting/visualization and/or descriptive analytics for leadership, with demonstrated results in understanding, structuring, and making sense of unfamiliar and messy datasets\nExperience with project management software (e.g., Wrike, JIRA, Adobe Workfront) and proficiency in a variety of PC applications and multifunctional diagramming tools including Microsoft Project, Visio, Lucid Chart etc.\nStrong work ethic and personal motivation\nInterpersonal and communication skills with ability to work across time zones.\nStrong stakeholder management skills\nAbility to operate effectively in an international matrix environment.\nStrong team player who is dynamic and result oriented\nProven planning and organizational skills\nProven ability to manage multiple projects at a time with flexibility to adjust quickly and effectively to frequent change and altered priorities\nProduct Launch experience\nDemonstrated enthusiasm and the ability to work under pressure to meet deadlines\nLilly is dedicated to helping individuals with disabilities to actively engage in the workforce, ensuring equal opportunities when vying for positions. If you require accommodation to submit a resume for a position at Lilly, please complete the accommodation request form () for further assistance. Please note this is for individuals to request an accommodation as part of the application process and any other correspondence will not receive a response.\nLillyu00A0does not discriminate on the basis of age, race, color, religion, gender, sexual orientation, gender identity, gender expression, national origin, protected veteran status, disability or any other legally protected status.\n#WeAreLilly",Pharmaceutical,"['Lucid Chart', 'Visio', 'MS-PowerPoint', 'Microsoft Project', 'Performance Reporting', 'descriptive analytics', 'R', 'MS-Excel', 'Data Management', 'Power Bi', 'Tableau', 'Sql', 'Python', 'project management software']",2025-06-12 15:21:06
Senior Data Analyst,OnlineSales.ai,2-4 Years,,"Pune, India","About OnlineSales.ai\nBuilt byex-Amazon ad-tech experts,OnlineSales.aioffers a future-proof Retail Media Operating System - boosting Retailer's profitability by 7% of Sales! We are an Enterprise B2B SaaS startup, based out of Pune India. With OnlineSales.ai's platform, retailers activate and delight 10x more Brands by offering an omni-channel media buying experience, advanced targeting, analytics & 2x better ROAS. Tier 1 Retailers and Marketplaces globally are accelerating their Monetization strategy with OnlineSales.ai and are innovating ahead of the market by at least 2 years.\nAbout theRole\nWe are seeking a talented and motivated individual to join our team as a Senior Data Analyst who will be responsible for extracting insights from complex datasets to drive informed decision-making and enhance business performance. You will collaborate closely with cross-functional teams to identify key metrics, develop data-driven strategies, and provide actionable recommendations. Additional responsibilities may include managing daily regulatory reporting tasks and remediation activities, as well as process improvement.\nWhat will you do @OnlineSales\nData Analysis: Utilize advanced analytical techniques to explore large datasets, identify trends, patterns, and anomalies, and extract actionable insights.\nData Visualization: Create visually compelling dashboards and reports to communicate findings effectively to stakeholders, enabling them to make informed decisions.\nData Extraction: regular extraction of relevant data from internal databases using SQL queries. Design and optimize SQL queries to retrieve specific datasets required for performance analysis and reporting\nIssue Identification: Proactively identify performance-related issues by monitoring key performance indicators (KPIs), analyzing trends, and investigating anomalies reported by internal stakeholders or external clients.\nAddressing Client Exceptions and Issues: Responsively address performance-related exceptions and issues raised by clients, ensuring timely resolution and effective communication throughout the process. Collaborate with client-facing teams to understand client requirements, prioritize tasks, and deliver solutions that meet or exceed client expectations.\nRoot Cause Analysis: Dive deep into data to understand the root causes of performance issues, considering factors such as system architecture, infrastructure, code efficiency, and user behavior.\nHypothesis Testing: Apply hypothesis testing techniques to validate assumptions and identify statistically significant factors impacting performance.\nDocumentation and SOP Creation: Create clear and detailed Standard Operating Procedures (SOPs) outlining the process for diagnosing, troubleshooting, and resolving performance issues. Ensure that documentation is organized, easily accessible, and regularly updated to reflect changes in systems, processes, or configurations.\nCross-Functional Collaboration: Collaborate with teams across the organization, including business development, marketing, product development and operations, to understand their data needs and provide analytical support\n\nYou will be a great fit, if you have:\n2-4 years of relevant experience.\nBachelor's or Master's degree in Computer Science, Engineering, or a related technical field.\nProficiency in SQL for data extraction and manipulation from relational databases.\nFamiliarity with programming languages such as Python for Data Analysis and Data modeling is a plus.\nStrong analytical skills with the ability to interpret complex datasets and draw meaningful insights.\nStrong problem-solving abilities with a proactive approach to troubleshooting and issue resolution.\nAdvanced proficiency in Excel and adept data manipulation skills for efficient analysis and visualization of large datasets.\nEffective communication and interpersonal skills for collaboration with cross-functional teams and stakeholders.\nUnderstanding of E-Commerce as a domain.\nExcellent documentation skills with the ability to create clear and comprehensive reports and SOPs.\nAttention to detail and commitment to data accuracy and quality. Willingness to work for a startup.\nWhy Online Sales.ai\nStartup-y. We believe Startup is a mindset. It's about being scrappy, being nimble, solving tough problems with constrained resources, and more. It's about working hard and playing hard\nEnterprise SaaS. Opportunity to work with an Enterprise Product SaaS firm with aspirations of growing 10x across the globe\nAI-led Retail Tech. We are working to digitize & democratize one of the most exciting and growing verticals - Retail Tech leveraging data, machine learning, and automation (culmination of ad-tech, mar-tech, and analytics for Retail vertical)\nMeaningful work. This is not just a job. You can find a job anywhere. This is a place for the bold to get paid who make a real impact on business\nNo red tape. Say goodbye to pointless meetings or political hoops to jump through. We're scrappy, believe in autonomy, and empower our teams to do whatever it takes to do the unthinkable\nProblem Solving. We ignite the best in you. We exist not only to deliver meaningful innovation but to ignite and inspire the creative problem-solver in you\nQuirky & fun. Enjoy new skills and hobbies like being a quiz master, playing board games, trying your hands on percussion, playing Djembe, and spreading love within the org!",Internet/E-commerce,"['Root Cause Analysis', 'Data Analysis', 'Documentation and SOP Creation', 'Data Visualization', 'Hypothesis Testing', 'Excel', 'Python', 'Sql']",2025-06-12 15:21:08
Data Analyst,TalentBasket,5-12 Years,INR 12 - 20 LPA,Cochin / Kochi / Ernakulam,"Job Purpose\nWe are seeking an experienced and analytical Senior Data Analyst to join our Data & Analytics team. The ideal\ncandidate will have a strong background in data analysis, visualization, and stakeholder communication. You\nwill be responsible for turning data into actionable insights that help shape strategic and operational decisions\nacross the organization.\nJob Description / Duties & Responsibilities\nCollaborate with business stakeholders to understand data needs and translate them into analytical\nrequirements.\nAnalyze large datasets to uncover trends, patterns, and actionable insights.\nDesign and build dashboards and reports using Power BI.\nPerform ad-hoc analysis and develop data-driven narratives to support decision-making.\nEnsure data accuracy, consistency, and integrity through data validation and quality checks.\nBuild and maintain SQL queries, views, and data models for reporting purposes.\nCommunicate findings clearly through presentations, visualizations, and written summaries.\nPartner with data engineers and architects to improve data pipelines and architecture.\nContribute to the definition of KPIs, metrics, and data governance standards.\nJob Specification / Skills and Competencies\nBachelor's or Master's degree in Statistics, Mathematics, Computer Science,\nEconomics, or a related field.\n5+ years of experience in a data analyst or business intelligence role.\nAdvanced proficiency in SQL and experience working with relational databases (e.g.,\nSQL Server, Redshift, Snowflake).\nHands-on experience in Power BI.\nProficiency in Python, Excel and data storytelling.\nUnderstanding of data modelling, ETL concepts, and basic data architecture.\nStrong analytical thinking and problem-solving skills.\nExcellent communication and stakeholder management skills\nTo adhere to the Information Security Management policies and procedures.\nSoft Skills Required\nMust be a good team player with good communication skills\nMust have good presentation skills\nMust be a pro-active problem solver and a leader by self\nManage & nurture a team of data engineers",Login to check your skill match score,"['Data Analyst', 'AWS Athena', 'Power Bi', 'Python', 'Sql']",2025-06-12 15:21:09
Data Analyst,Robotics Technologies,5-10 Years,INR 16 - 32 LPA,"Ahmedabad, Bengaluru, Chennai","Description\nWe are seeking a skilled Data Analyst with 5-10 years of experience to join our team in India. The ideal candidate will have a strong background in data analysis and will be responsible for transforming data into actionable insights that drive business strategies.\nResponsibilities\nCollect, process, and analyze data to help inform business decisions.\nCreate and maintain dashboards and reports for stakeholders.\nIdentify trends and patterns in data sets to provide actionable insights.\nCollaborate with cross-functional teams to understand data needs and deliver solutions.\nEnsure data accuracy and integrity by performing regular audits and validations.\nSkills and Qualifications\nBachelor's degree in Mathematics, Statistics, Computer Science, or related field.\nProficiency in data analysis tools such as Excel, SQL, and Python/R.\nExperience with data visualization tools such as Tableau or Power BI.\nStrong analytical and problem-solving skills.\nAbility to communicate complex data findings to non-technical stakeholders.","Sales Automation, Information Technology, IT Management, GovTech, Information Services, Video Conferencing","['ETL Processes', 'Dashboard Development', 'Sql', 'Python', 'Data Visualization', 'Machine Learning', 'Statistical Analysis', 'Data Cleaning', 'Big Data', 'Predictive Modeling']",2025-06-12 15:21:11
Data Analyst,Robotics Technologies,5-10 Years,INR 7 - 20 LPA,"Bengaluru, Chennai, Noida","We are seeking a skilled Data Analyst to join our team in India. The ideal candidate will have 5-10 years of experience in data analysis, with a strong background in statistical analysis and data visualization. You will be responsible for transforming data into actionable insights that drive business performance.\nResponsibilities\nCollect, process, and analyze large datasets to derive actionable insights.\nDevelop and maintain dashboards and reports to track key performance indicators (KPIs).\nCollaborate with cross-functional teams to understand data needs and provide analytical support.\nIdentify trends and patterns in data to inform business decisions and strategy.\nCommunicate findings and insights effectively to stakeholders through presentations and visualizations.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Mathematics, Computer Science, or a related field.\n5-10 years of experience in data analysis or a similar role.\nProficiency in SQL for data extraction and manipulation.\nStrong knowledge of statistical analysis and data visualization tools (e.g., Tableau, Power BI, or similar).\nExperience with programming languages such as Python or R for data analysis.\nExcellent problem-solving skills and attention to detail.\nStrong communication skills, both verbal and written, to convey complex data insights clearly.",Information Technology,"['ETL Processes', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Data Warehousing', 'Machine Learning', 'Data Mining', 'R Programming', 'Big Data']",2025-06-12 15:21:12
DATA ANALYST INTERNSHIP AT AHMEDABAD,Maxgen Technologies Private Limited,Fresher,,"Ahmedabad, Mehsana, Gandhinagar","Maxgen Technologies Pvt ltd offering program in ahmedabad. Diploma and Engineering wil get data analyst internship and power bi program with live project experience .\nBenefit to jpin us\nAdvance learning program\nexperienced staff .\nattractive locations .\nskills development services .\nlive projects internships.\ncall at 9099039845\nvisit us www.maxgentechnologies.com\naddress :Abhijeet 3, 603, Netaji Rd, near Pantaloons, Mithakhali, Ellisbridge, Ahmedabad,",Information Technology,"['Data Analysis', 'Data Analyst', 'Internship', 'Power Bi']",2025-06-12 15:21:14
Hiring for Data Analyst Role,Robotics Technologies,3-10 Years,INR 5 - 15 LPA,"Ahmedabad, Bengaluru, Chennai","Description\nWe are seeking a Data Analyst with 3-10 years of experience to join our team in India. The ideal candidate will be responsible for analyzing data, creating insightful reports, and collaborating with various teams to enhance data-driven decision-making.\nResponsibilities\nAnalyze large datasets to identify trends and patterns.\nCreate and maintain dashboards and reports to monitor key metrics.\nCollaborate with cross-functional teams to understand data needs and provide actionable insights.\nAssist in the design and implementation of data collection systems and other strategies that optimize statistical efficiency and data quality.\nPerform data validation and cleaning to ensure accuracy and reliability of data.\nSkills and Qualifications\nProficiency in SQL for data manipulation and querying.\nExperience with data visualization tools such as Tableau, Power BI, or similar.\nStrong analytical skills with the ability to interpret complex data sets.\nKnowledge of statistical analysis and data modeling techniques.\nFamiliarity with programming languages like Python or R for data analysis.\nExcellent problem-solving skills and attention to detail.\nStrong communication skills to convey findings effectively.",IT Management,"['ETL Processes', 'Dashboard Development', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Excel', 'Data Mining', 'Big Data']",2025-06-12 15:21:16
Data Analyst,Robotics Technologies,3-7 Years,INR 6 - 16 LPA,"Hyderabad, Chennai, Bengaluru","Description\nWe are seeking a skilled Data Analyst to join our team in India. The ideal candidate will have a strong background in data analysis and visualization, with a proven ability to transform data into actionable insights that drive business growth.\nResponsibilities\nCollect, process, and analyze large datasets to derive actionable insights.\nDevelop and maintain dashboards and reports to track key performance indicators.\nCollaborate with cross-functional teams to understand data needs and provide analytical support.\nIdentify trends and patterns in data to inform business decisions.\nPresent findings and recommendations to stakeholders in a clear and concise manner.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Mathematics, Computer Science, or related field.\n3-7 years of experience as a Data Analyst or in a similar role.\nProficiency in SQL for database querying and data manipulation.\nExperience with data visualization tools such as Tableau, Power BI, or similar.\nStrong analytical skills with the ability to work with large datasets and derive meaningful insights.\nKnowledge of programming languages such as Python or R for data analysis.\nFamiliarity with statistical analysis and machine learning concepts.\nExcellent communication skills to present complex information in an understandable format.","Information Technology, Virtualization, Data Integration, IT Infrastructure","['ETL Processes', 'Excel Advanced', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Warehousing', 'Power Bi', 'R Programming']",2025-06-12 15:21:17
Data Analyst,Robotics Technologies,5-10 Years,INR 7 - 20 LPA,"Chennai, Bengaluru, Pune","We are seeking an experienced Data Analyst to join our dynamic team in India. The ideal candidate will be responsible for analyzing complex data sets, generating insights, and supporting data-driven decision-making across the organization.\nResponsibilities\nCollect, analyze, and interpret complex data sets to identify trends and insights.\nCreate and maintain dashboards and reports to communicate findings to stakeholders.\nCollaborate with cross-functional teams to understand data requirements and provide analytical support.\nPerform data validation and cleansing to ensure accuracy and reliability of data.\nDevelop and implement data models to support business decision-making.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Mathematics, Computer Science, or a related field.\n5-10 years of experience in data analysis or a related field.\nProficiency in SQL for data extraction and manipulation.\nStrong knowledge of data visualization tools such as Tableau, Power BI, or similar.\nExperience with programming languages such as Python or R for data analysis and modeling.\nFamiliarity with statistical analysis and machine learning techniques.\nExcellent problem-solving skills and attention to detail.\nStrong communication skills to present findings to non-technical stakeholders.",Information Technology,"['ETL Processes', 'Excel Expertise', 'Business Intelligence', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Mining', 'Database Management']",2025-06-12 15:21:19
Data Analyst,Robotics Technologies,4-8 Years,INR 12 - 22.5 LPA,"Thane, Mumbai City, Noida","Description\nWe are seeking a skilled Data Analyst with 4-8 years of experience to join our team in India. The ideal candidate will have a strong background in data analysis and visualization, and will be responsible for transforming data into actionable insights to drive business decisions.\nResponsibilities\nCollecting, processing, and analyzing large datasets to identify trends and insights.\nDeveloping and maintaining dashboards and reports to communicate findings to stakeholders.\nCollaborating with cross-functional teams to understand data requirements and deliver actionable insights.\nConducting statistical analysis and modeling to support decision-making processes.\nEnsuring data quality and integrity through validation and cleansing processes.\nSkills and Qualifications\nProficiency in data analysis tools such as SQL, Python, or R.\nStrong experience with data visualization tools like Tableau or Power BI.\nSolid understanding of statistical analysis and methodologies.\nExcellent problem-solving skills and attention to detail.\nAbility to communicate complex data insights clearly to non-technical stakeholders.\nBachelor's degree in Data Science, Statistics, Mathematics, or a related field.",Information Technology,"['ETL Processes', 'Excel Advanced', 'Dashboard Creation', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Mining', 'Big Data Technologies']",2025-06-12 15:21:21
Data Analyst,Robotics Technologies,4-8 Years,INR 8 - 20.5 LPA,"Gurugram, Delhi, Kolkata","Description\nWe are seeking a Data Analyst with 4-8 years of experience to join our team in India. The ideal candidate will be responsible for analyzing data to help drive business decisions, creating reports, and collaborating with various departments to ensure data-driven strategies.\nResponsibilities\nCollect, process, and analyze data to support business decisions.\nDevelop and maintain dashboards and reports to visualize key metrics.\nIdentify trends and patterns in data sets to inform strategy.\nCollaborate with cross-functional teams to understand data needs and deliver insights.\nEnsure data quality and integrity through regular audits and validation processes.\nPresent findings and recommendations to stakeholders in a clear and concise manner.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Computer Science, or a related field.\nProficiency in SQL for data extraction and manipulation.\nExperience with data visualization tools such as Tableau, Power BI, or similar.\nStrong analytical skills with the ability to interpret complex data sets.\nFamiliarity with statistical analysis tools and techniques.\nKnowledge of programming languages such as Python or R is an advantage.\nExcellent communication skills to convey data insights effectively.","Cloud Computing, IaaS, Virtualization, Machine Learning, Android, Data Storage","['ETL Processes', 'Excel Modeling', 'Business Intelligence', 'Dashboard Development', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Mining']",2025-06-12 15:21:23
Data Analyst,Robotics Technologies,3-7 Years,INR 15.5 - 31 LPA,"Ahmedabad, Bengaluru, Chennai","Description\nWe are seeking a skilled Data Analyst to join our team in India. The ideal candidate will have a strong background in data analysis and the ability to translate data into meaningful insights that drive business decisions.\nResponsibilities\nAnalyze and interpret complex datasets to provide actionable insights.\nCreate and maintain dashboards and reports to track key performance indicators (KPIs).\nCollaborate with cross-functional teams to identify opportunities for process improvements.\nPerform data cleaning and validation to ensure data accuracy and integrity.\nPresent findings and recommendations to stakeholders in a clear and concise manner.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Computer Science, or a related field.\n3-7 years of experience in data analysis or a related field.\nProficiency in SQL for data extraction and manipulation.\nExperience with data visualization tools such as Tableau, Power BI, or similar.\nStrong analytical and problem-solving skills with attention to detail.\nKnowledge of programming languages such as Python or R for data analysis.\nAbility to work independently and manage multiple projects simultaneously.","Document Management, E-Signature, Data Integration, Social CRM, Video Conferencing","['ETL Processes', 'Excel Advanced', 'R', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Warehousing', 'Tableau']",2025-06-12 15:21:24
Data Analyst,Robotics Technologies,5-10 Years,INR 7 - 20 LPA,"Chennai, Bengaluru, Pune","We are seeking an experienced Data Analyst to join our dynamic team in India. The ideal candidate will be responsible for analyzing complex data sets, generating insights, and supporting data-driven decision-making across the organization.\nResponsibilities\nCollect, analyze, and interpret complex data sets to identify trends and insights.\nCreate and maintain dashboards and reports to communicate findings to stakeholders.\nCollaborate with cross-functional teams to understand data requirements and provide analytical support.\nPerform data validation and cleansing to ensure accuracy and reliability of data.\nDevelop and implement data models to support business decision-making.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Mathematics, Computer Science, or a related field.\n5-10 years of experience in data analysis or a related field.\nProficiency in SQL for data extraction and manipulation.\nStrong knowledge of data visualization tools such as Tableau, Power BI, or similar.\nExperience with programming languages such as Python or R for data analysis and modeling.\nFamiliarity with statistical analysis and machine learning techniques.\nExcellent problem-solving skills and attention to detail.\nStrong communication skills to present findings to non-technical stakeholders.",Information Technology,"['ETL Processes', 'Excel Expertise', 'Business Intelligence', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Mining', 'Database Management']",2025-06-12 15:21:36
Data Analyst,Robotics Technologies,4-8 Years,INR 8 - 20.5 LPA,"Gurugram, Delhi, Kolkata","Description\nWe are seeking a Data Analyst with 4-8 years of experience to join our team in India. The ideal candidate will be responsible for analyzing data to help drive business decisions, creating reports, and collaborating with various departments to ensure data-driven strategies.\nResponsibilities\nCollect, process, and analyze data to support business decisions.\nDevelop and maintain dashboards and reports to visualize key metrics.\nIdentify trends and patterns in data sets to inform strategy.\nCollaborate with cross-functional teams to understand data needs and deliver insights.\nEnsure data quality and integrity through regular audits and validation processes.\nPresent findings and recommendations to stakeholders in a clear and concise manner.\nSkills and Qualifications\nBachelor's degree in Data Science, Statistics, Computer Science, or a related field.\nProficiency in SQL for data extraction and manipulation.\nExperience with data visualization tools such as Tableau, Power BI, or similar.\nStrong analytical skills with the ability to interpret complex data sets.\nFamiliarity with statistical analysis tools and techniques.\nKnowledge of programming languages such as Python or R is an advantage.\nExcellent communication skills to convey data insights effectively.","Cloud Computing, IaaS, Virtualization, Machine Learning, Android, Data Storage","['ETL Processes', 'Excel Modeling', 'Business Intelligence', 'Dashboard Development', 'Sql', 'Python', 'Data Visualization', 'Statistical Analysis', 'Machine Learning', 'Data Mining']",2025-06-12 15:21:41
